456.7 1.70508e-11
473.2 1.47774e-10
496.5 1.02305e-10
504.1 5.11524e-11
515.2 1.87559e-10
546.8 2.2166e-10
554.4 1.87558e-10
562.7 0
581.1 1.25039e-10
597.8 1.19356e-10
608.1 0
625.7 1.30722e-10
628 1.70508e-10
667 6.82032e-11
671.1 9.6621e-11
711.7 0
725.1 1.93243e-10
741.3 2.27344e-11
774.8 0
778.3 1.98926e-10
782.2 5.11524e-11
811.2 5.6836e-11
840.1 9.09375e-11
867.2 5.6836e-11
880.8 0
888.3 1.19356e-10
911.2 0
932 1.07988e-10
948.2 1.02305e-10
955.4 2.27344e-11
982 1.13672e-10
1007.4 2.27344e-11
1019.4 0
1035.8 1.19355e-10
1060.3 3.41016e-11
1086.5 5.6836e-11
1101.1 3.41016e-11
1114.5 1.13672e-10
1133.3 1.98926e-10
1150.8 6.82032e-11
1167.6 0
1187.7 9.09374e-11
1216.1 5.6836e-11
1240.3 1.4209e-10
1269.1 0
1290.8 8.52539e-11
1291.6 1.36406e-10
1310 1.25039e-10
1327 5.6836e-11
1338.5 1.25039e-10
1386.7 0
1387.3 1.30722e-10
1435 1.13672e-10
1438.1 2.8418e-11
1457.2 5.6836e-11
1473.9 5.6836e-11
1484.5 1.70508e-10
1488.6 0
1528.4 2.33027e-10
1545.1 2.8418e-11
1566.2 2.55762e-10
1580.5 3.41016e-11
1596 3.97852e-11
1609.9 1.25039e-10
1623.2 1.81875e-10
1649.5 1.87559e-10
1655.6 7.3887e-11
1692.6 7.95704e-11
1716.9 0
1737.8 1.02305e-10
1741.6 5.11525e-11
1757.8 1.13672e-10
1763.5 5.6836e-11
1782.1 4.54688e-11
1806.8 5.6836e-11
1818.4 7.95705e-11
1849.2 3.97852e-11
1857.8 8.5254e-11
1867.6 2.27344e-11
1897.6 0
1901.5 1.02305e-10
1940.3 2.27344e-11
1949.4 2.95548e-10
1982.4 1.70508e-11
1990 0
1995.2 1.19356e-10
2029.5 1.2504e-10
2036.7 1.81875e-10
2088.6 1.13672e-10
2095.5 3.06915e-10
2130.9 1.36406e-10
2144.3 4.54688e-11
2175.9 1.19356e-10
2182.1 4.9438e-10
2202.1 9.6621e-11
2219.1 1.25039e-10
2233.4 3.41016e-11
2261.4 1.64824e-10
2276.1 1.36406e-10
2283.2 1.2504e-10
2300 1.36406e-10
2309.1 1.64824e-10
2315.4 6.82033e-11
2316.3 3.18282e-10
2319.1 1.98926e-10
2324.9 9.66213e-11
2330.3 7.95703e-11
2333.7 6.25195e-11
2336.7 4.54688e-11
2337.6 1.07989e-10
2341.1 2.67129e-10
2342.1 9.09375e-11
2347.4 1.81876e-10
2348.6 1.76192e-10
2350.1 1.47774e-10
2368.3 1.87558e-10
2390.4 2.27344e-11
2405.2 2.44395e-10
2434.6 6.82032e-11
2443.7 2.27344e-11
2444.1 1.53457e-10
2479.9 4.54688e-11
2486 2.89864e-10
2517.1 1.70508e-11
2523.5 3.41016e-11
2551.8 0
2557.2 1.36406e-10
2568.1 0
2595.8 4.54688e-11
2597.3 6.25195e-11
2632.1 3.97852e-11
2635.5 1.07988e-10
2640.8 1.76192e-10
2680.3 5.11525e-11
2695.4 6.25195e-11
2725.7 0
2744.9 8.52539e-11
2762.9 2.27344e-11
2785.6 9.6621e-11
2801.4 0
2819.9 6.8203e-11
2836.5 7.95704e-11
2837.1 1.53457e-10
2873.9 0
2894.4 9.6621e-11
2911.2 5.11525e-11
2948.7 1.19356e-10
2951.1 1.25039e-10
2968.4 0
2982.5 5.6836e-11
3004.6 1.36406e-10
3020.1 1.02305e-10
3053.8 1.87559e-10
3062.5 6.82032e-11
3092.8 2.72813e-10
3095.4 3.97852e-11
3108.9 3.97852e-11
3127.7 2.8418e-11
3142.7 2.15977e-10
3162.9 2.27344e-11
3186.4 6.25196e-11
3206 2.27344e-11
3229.5 6.82032e-11
3233.2 4.89442e-10
3256.3 1.19356e-10
3276.6 3.97852e-11
3297.4 7.95704e-11
3316.5 6.25195e-11
3335 7.38868e-11
3353 7.95705e-11
3376.7 1.70508e-11
3378.8 7.95705e-11
3391.7 2.2166e-10
3426.1 1.4209e-10
3433 1.02305e-10
3458.8 1.70508e-10
3474.2 3.12598e-10
3485.7 2.27344e-11
3514.9 1.07988e-10
3526.8 3.97852e-11
3532.9 5.6836e-11
3550.5 2.27344e-11
3553.9 1.07988e-10
3573.3 1.13672e-10
3594 2.21661e-10
3610 1.07988e-10
3629.9 7.95705e-11
3654.2 1.70508e-10
3658.8 4.54688e-11
3664.5 6.25195e-11
3693.4 9.09376e-11
3695.9 9.09375e-11
3721.1 2.27344e-11
3721.5 1.07988e-10
3756.3 2.0461e-10
3759.7 2.27344e-11
3782.5 6.25195e-11
3795.2 1.64824e-10
3812.6 1.19356e-10
3826.9 3.97852e-11
3830.2 1.81875e-10
3855.4 2.8418e-11
3863.3 1.98926e-10
3889.8 2.0461e-10
3897.7 8.5254e-11
3914.5 5.6836e-11
3928.8 2.2166e-10
3947.8 3.97852e-11
3960.5 6.82032e-11
3969.4 2.27344e-11
3983.7 1.4209e-10
3994.1 1.53457e-10
4023.3 6.13736e-10
4025.5 6.82032e-11
4054.1 1.47774e-10
4058.7 1.4209e-10
4085.5 5.11525e-11
4087.5 2.27344e-10
4113.6 1.93243e-10
4122.3 8.5254e-11
4137 7.95703e-11
4145.2 1.76192e-10
4150.2 5.6836e-11
4179.5 3.41016e-11
4180 1.02305e-10
4211.5 1.47774e-10
4214.6 9.09375e-11
4244.8 1.4209e-10
4253.1 1.19356e-10
4274.2 1.4209e-10
4298.4 7.38869e-11
4306.2 5.11524e-11
4341 7.95704e-11
4346.2 5.6836e-11
4347.9 2.04609e-10
4365 2.27344e-11
4373.8 7.38869e-11
4390.7 1.13672e-10
4393.6 1.4209e-10
4422.6 1.47774e-10
4425 1.36406e-10
4446.5 5.6836e-11
4451.5 1.25039e-10
4477 1.47774e-10
4485.4 1.59141e-10
4507.4 7.3887e-11
4507.6 1.4209e-10
4520.1 8.52541e-11
4529.9 1.4209e-10
4546.2 1.13672e-10
4553.1 9.53539e-10
4556.7 6.8203e-11
4564.7 1.72744e-09
4566.3 1.59141e-10
4571.2 1.59141e-10
4573 0
4573.8 0
4573 1.66986e-09
4575.8 8.5254e-11
4580.7 9.66214e-11
4591.6 1.64824e-10
4598.2 1.07989e-10
4613.8 1.64824e-10
4616.4 7.3887e-11
4618.5 1.25039e-10
4634.9 6.33395e-10
4645.9 1.59141e-10
4648.1 1.07988e-10
4650.7 8.52539e-11
4669.8 1.4209e-10
4681.8 0
4685.7 1.87559e-10
4689.3 8.52541e-11
4689.9 5.11524e-11
4691.7 1.19356e-10
4694.1 7.95704e-11
4695.2 1.53457e-10
4696.4 2.38711e-10
4696 1.13672e-10
4697.7 8.33594e-11
4697.8 1.07988e-10
4697.9 2.61445e-10
4698.1 9.66211e-11
4700.7 1.30723e-10
