711.70 0.127867
774.80 0.127867
811.20 0.227319
867.20 1.198904
911.20 0.198904
955.40 0.234423
1007.40 0.170489
1060.30 0.134971
1101.10 0.198904
1150.80 0.291253
1216.10 0.355186
1269.10 0.291253
1327.00 0.348082
1386.70 0.220215
1438.10 0.170489
1488.60 0.170489
1545.10 0.099452
1596.00 0.156282
1655.60 0.248630
1716.90 0.248630
1763.50 0.277045
1806.80 0.340979
1849.20 0.255734
1897.60 0.255734
1940.30 0.213112
1990.00 0.092348
2029.50 0.284149
2088.60 0.504364
2144.30 0.539883
2182.10 1.625121
2233.40 1.440425
2283.20 1.447528
2336.70 1.447528
2390.40 0.397808
2434.60 0.440431
2479.90 0.305460
2517.10 0.255734
2551.80 0.220215
2568.10 0.113660
2597.30 0.134971
2635.50 0.298356
2680.30 0.404912
2725.70 0.404912
2762.90 0.326771
2801.40 0.142074
2837.10 0.333875
2873.90 0.333875
2911.20 0.383601
2951.10 0.632231
2982.50 0.433327
3020.10 0.625127
3062.50 0.646438
3095.40 0.475949
3127.70 0.426223
3162.90 0.269941
3206.00 0.198904
3256.30 0.333875
3297.40 0.440431
3335.00 0.525675
3378.80 0.646438
3426.10 0.724579
3458.80 0.909276
3485.70 0.824032
3526.80 0.745891
3550.50 0.490157
3573.30 0.348082
3610.00 0.497260
3654.20 0.717476
3695.90 0.824031
3721.10 0.660646
3759.70 0.511468
3782.50 0.326771
3812.60 0.397808
3855.40 0.412016
3889.80 0.781409
3914.50 0.767202
3947.80 0.632231
3983.70 0.873757
4023.30 1.809818
4058.70 1.980307
4085.50 1.987411
4113.60 2.051344
4145.20 1.022936
4179.50 0.816928
4214.60 0.916380
4253.10 0.752994
4298.40 0.582505
4341.00 0.632231
4365.00 0.483053
4373.80 0.433327
4393.60 0.539883
4446.50 0.525675
4477.00 0.774305
4507.40 0.774305
4556.70 0.653542
4571.20 0.845343
4564.70 4.771369
4616.40 4.771369
4650.70 4.792681
4645.90 4.792680
4634.90 2.057866
4613.80 2.263873
4598.20 2.342014
4580.70 2.228355
4573.00 2.732137
4573.80 2.384054
4575.80 2.305913
4553.10 4.318711
4346.20 2.439021
4137.00 2.573991
3969.40 2.460332
3826.90 0.348082
3664.50 0.362290
3532.90 0.348082
3376.70 0.333875
3233.20 1.371251
3108.90 1.335732
2968.40 1.214969
2819.90 1.321525
2632.10 0.284149
2443.70 0.241527
2202.10 0.419119
1982.40 0.312564
1867.60 0.269941
1741.60 0.340978
1580.50 0.227319
1457.20 0.305460
1310.00 0.518572
1167.60 0.412016
1019.40 0.348082
880.80 0.248630
741.30 0.035519
628.00 0.312564
554.40 0.632231
504.10 0.717476
473.20 0.944795
625.70 1.022935
671.10 0.795616
725.10 0.639335
782.20 0.596712
840.10 0.490157
888.30 0.603816
932.00 0.696164
982.00 0.760098
1035.80 0.916380
1086.50 0.859550
1133.30 0.873757
1187.70 0.781409
1240.30 0.745890
1290.80 0.802720
1338.50 0.696164
1387.30 0.767202
1435.00 0.738787
1484.50 0.660646
1528.40 0.937691
1566.20 0.973209
1609.90 0.973209
1649.50 1.022935
1692.60 0.809824
1737.80 0.717476
1782.10 0.625127
1818.40 0.539883
1857.80 0.625127
1901.50 0.610920
1949.40 0.852446
1995.20 0.959002
2036.70 0.887965
2095.50 1.093972
2130.90 0.930587
2175.90 0.930587
2219.10 0.852446
2261.40 0.724579
2276.10 0.816928
2300.00 0.895068
2319.10 1.058454
2323.10 1.015832
2324.90 0.838239
2333.70 0.852446
2341.10 1.001624
2347.40 1.008728
2350.10 1.037143
2348.60 1.051350
2342.10 0.717475
2330.30 0.674853
2315.40 0.646438
2309.10 0.760098
2316.30 1.051350
2337.60 1.065558
2368.30 1.207632
2405.20 1.285773
2444.10 1.044246
2486.00 1.228943
2523.50 1.065558
2557.20 0.902172
2595.80 0.887965
2640.80 0.689061
2695.40 0.689061
2744.90 0.589609
